usage_end_time,cost,usage_amount,usage_unit,service_type
2024-04-29 1:00:00,5.3e-05,1495800496813.0,byte-seconds,Artifact Registry
2024-04-29 2:00:00,6.2e-05,1766694130011.0,byte-seconds,Artifact Registry
2024-04-29 3:00:00,2.7e-05,758696648972.0,byte-seconds,Artifact Registry
2024-04-29 3:00:00,3.6e-05,1007996899514.0,byte-seconds,Artifact Registry
2024-04-29 4:00:00,2.5e-05,715511345840.0,byte-seconds,Artifact Registry
2024-04-29 4:00:00,3.7e-05,1051181969222.0,byte-seconds,Artifact Registry
2024-04-29 5:00:00,6.2e-05,1766693013269.0,byte-seconds,Artifact Registry
2024-04-29 6:00:00,2e-05,564851304070.0,byte-seconds,Artifact Registry
2024-04-29 6:00:00,4.3e-05,1201842636347.0,byte-seconds,Artifact Registry
2024-04-29 7:00:00,2.7e-05,761641376122.0,byte-seconds,Artifact Registry
2024-04-29 7:00:00,3.6e-05,1005051707392.0,byte-seconds,Artifact Registry
2024-04-29 8:00:00,6.3e-05,1766693259185.0,byte-seconds,Artifact Registry
2024-04-29 9:00:00,6.3e-05,1766693259185.0,byte-seconds,Artifact Registry
2024-04-29 10:00:00,1e-06,36315361438.0,byte-seconds,Artifact Registry
2024-04-29 10:00:00,6.2e-05,1730378399596.0,byte-seconds,Artifact Registry
2024-04-29 11:00:00,6.2e-05,1766693632069.0,byte-seconds,Artifact Registry
2024-04-29 12:00:00,2e-05,563378929999.0,byte-seconds,Artifact Registry
2024-04-29 12:00:00,4.2e-05,1203314591823.0,byte-seconds,Artifact Registry
2024-04-29 13:00:00,6.3e-05,1766693162998.0,byte-seconds,Artifact Registry
2024-04-29 14:00:00,1.5e-05,420571347827.0,byte-seconds,Artifact Registry
2024-04-29 14:00:00,4.8e-05,1346122116795.0,byte-seconds,Artifact Registry
2024-04-29 15:00:00,2e-05,559452904206.0,byte-seconds,Artifact Registry
2024-04-29 15:00:00,4.2e-05,1207241180301.0,byte-seconds,Artifact Registry
2024-04-29 16:00:00,6.3e-05,1766693077047.0,byte-seconds,Artifact Registry
2024-04-29 17:00:00,9e-06,270893069108.0,byte-seconds,Artifact Registry
2024-04-29 17:00:00,5.3e-05,1495800292539.0,byte-seconds,Artifact Registry
2024-04-29 18:00:00,6.3e-05,1766693536751.0,byte-seconds,Artifact Registry
2024-04-29 19:00:00,1e-06,34843117789.0,byte-seconds,Artifact Registry
2024-04-29 19:00:00,6.1e-05,1731850353632.0,byte-seconds,Artifact Registry
2024-04-29 20:00:00,1.9e-05,555526964256.0,byte-seconds,Artifact Registry
2024-04-29 20:00:00,4.3e-05,1211167313209.0,byte-seconds,Artifact Registry
2024-04-29 21:00:00,5.4e-05,1515920913095.0,byte-seconds,Artifact Registry
2024-04-29 21:00:00,9e-06,250772286854.0,byte-seconds,Artifact Registry
2024-04-29 22:00:00,3.8e-05,1058052936314.0,byte-seconds,Artifact Registry
2024-04-29 22:00:00,2.5e-05,708640480069.0,byte-seconds,Artifact Registry
2024-04-29 23:00:00,2.8e-05,797956662459.0,byte-seconds,Artifact Registry
2024-04-29 23:00:00,3.4e-05,968736646901.0,byte-seconds,Artifact Registry
2024-04-30 0:00:00,6.2e-05,1766693252134.0,byte-seconds,Artifact Registry
2024-04-30 1:00:00,3.2e-05,905430445285.0,byte-seconds,Artifact Registry
2024-04-30 1:00:00,3e-05,861263219800.0,byte-seconds,Artifact Registry
2024-04-30 2:00:00,6.3e-05,1766693701320.0,byte-seconds,Artifact Registry
2024-04-30 3:00:00,1e-06,34352377056.0,byte-seconds,Artifact Registry
2024-04-30 3:00:00,6.1e-05,1732341749908.0,byte-seconds,Artifact Registry
2024-04-30 4:00:00,6.3e-05,1766693155341.0,byte-seconds,Artifact Registry
2024-04-30 5:00:00,6.3e-05,1766693367581.0,byte-seconds,Artifact Registry
2024-04-30 6:00:00,2.2e-05,636991243842.0,byte-seconds,Artifact Registry
2024-04-30 6:00:00,4e-05,1129702438775.0,byte-seconds,Artifact Registry
2024-04-30 7:00:00,1.3e-05,378857638025.0,byte-seconds,Artifact Registry
2024-04-30 7:00:00,4.9e-05,1387835424768.0,byte-seconds,Artifact Registry
2024-04-30 8:00:00,6.3e-05,1766693360260.0,byte-seconds,Artifact Registry
2024-04-30 9:00:00,6.3e-05,1766693360259.0,byte-seconds,Artifact Registry
2024-04-30 10:00:00,6.3e-05,1766693109975.0,byte-seconds,Artifact Registry
2024-04-30 11:00:00,0.0,342352150.0,bytes,Artifact Registry
2024-04-30 11:00:00,0.000101,2830976109254.0,byte-seconds,Artifact Registry
2024-04-30 12:00:00,0.0,342447013.0,bytes,Artifact Registry
2024-04-30 12:00:00,0.0,5370.0,bytes,Artifact Registry
2024-04-30 12:00:00,5.4e-05,1518375571292.0,byte-seconds,Artifact Registry
2024-04-30 12:00:00,7.2e-05,2012872941503.0,byte-seconds,Artifact Registry
2024-04-30 13:00:00,0.000126,3531359805233.0,byte-seconds,Artifact Registry
2024-04-30 14:00:00,0.0,57087367.0,bytes,Artifact Registry
2024-04-30 14:00:00,4.5e-05,1263704604944.0,byte-seconds,Artifact Registry
2024-04-30 14:00:00,8.1e-05,2267703603289.0,byte-seconds,Artifact Registry
