,usage_end_time,cost,service_type,region,usage_amount,usage_unit
226087,2024-02-27 14:00:00,0.00095,Vertex AI,europe-west1,124.0,seconds
226088,2024-02-27 14:00:00,0.001548,Vertex AI,europe-west1,202.0,seconds
228121,2024-02-28 10:00:00,0.000275,Vertex AI,europe-west1,36.0,seconds
228539,2024-02-28 14:00:00,0.001103,Vertex AI,europe-west1,144.0,seconds
228540,2024-02-28 14:00:00,0.001119,Vertex AI,europe-west1,146.0,seconds
228541,2024-02-28 14:00:00,0.001302,Vertex AI,europe-west1,170.0,seconds
228639,2024-02-28 15:00:00,0.0,Vertex AI,europe-west1,0.0,seconds
228640,2024-02-28 15:00:00,0.002804,Vertex AI,europe-west1,366.0,seconds
228641,2024-02-28 15:00:00,0.003847,Vertex AI,europe-west1,502.0,seconds
230365,2024-02-29 8:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
230452,2024-02-29 9:00:00,0.000582,Vertex AI,europe-west1,76.0,seconds
230453,2024-02-29 9:00:00,0.00282,Vertex AI,europe-west1,368.0,seconds
230543,2024-02-29 10:00:00,0.000352,Vertex AI,europe-west1,46.0,seconds
230544,2024-02-29 10:00:00,0.000459,Vertex AI,europe-west1,60.0,seconds
230545,2024-02-29 10:00:00,0.002805,Vertex AI,europe-west1,366.0,seconds
230859,2024-02-29 13:00:00,4.5e-05,Vertex AI,europe-west1,6.0,seconds
230860,2024-02-29 13:00:00,0.000674,Vertex AI,europe-west1,88.0,seconds
230966,2024-02-29 14:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
230967,2024-02-29 14:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
230968,2024-02-29 14:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
231077,2024-02-29 15:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
231078,2024-02-29 15:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
232889,2024-03-01 9:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
232987,2024-03-01 10:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
232988,2024-03-01 10:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
232989,2024-03-01 10:00:00,0.00236,Vertex AI,europe-west1,308.0,seconds
232990,2024-03-01 10:00:00,0.00285,Vertex AI,europe-west1,372.0,seconds
233216,2024-03-01 12:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
