,usage_end_time,cost,usage_amount,usage_unit,service_type
43291,2023-12-24 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
43443,2023-12-24 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
43561,2023-12-24 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
43653,2023-12-24 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
43740,2023-12-24 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
43888,2023-12-24 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
43984,2023-12-24 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
44106,2023-12-24 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
44208,2023-12-24 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
44441,2023-12-24 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
44535,2023-12-24 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
44668,2023-12-24 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
44778,2023-12-24 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
44884,2023-12-24 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
45000,2023-12-24 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
45116,2023-12-24 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
45211,2023-12-24 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
45313,2023-12-24 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
45405,2023-12-24 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
45510,2023-12-24 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
45615,2023-12-24 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
45744,2023-12-24 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
45846,2023-12-24 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
45965,2023-12-24 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
46079,2023-12-25 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
46220,2023-12-25 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
46357,2023-12-25 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
46483,2023-12-25 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
46602,2023-12-25 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
