,usage_end_time,cost,usage_amount,usage_unit,service_type
42904,2023-12-23 20:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
43043,2023-12-23 21:00:00,3e-06,888143872.0,byte-seconds,Vertex AI
43044,2023-12-23 21:00:00,9e-06,2886729728.0,byte-seconds,Vertex AI
43134,2023-12-23 22:00:00,1e-06,555745280.0,byte-seconds,Vertex AI
43135,2023-12-23 22:00:00,1e-05,3219128320.0,byte-seconds,Vertex AI
43240,2023-12-23 23:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
43354,2023-12-24 0:00:00,6e-06,1835008000.0,byte-seconds,Vertex AI
43355,2023-12-24 0:00:00,6e-06,1939865600.0,byte-seconds,Vertex AI
43504,2023-12-24 1:00:00,0.0,270532608.0,byte-seconds,Vertex AI
43505,2023-12-24 1:00:00,1.1e-05,3504340992.0,byte-seconds,Vertex AI
43597,2023-12-24 2:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
43689,2023-12-24 3:00:00,1e-06,567279616.0,byte-seconds,Vertex AI
43690,2023-12-24 3:00:00,1e-05,3207593984.0,byte-seconds,Vertex AI
43803,2023-12-24 4:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
43931,2023-12-24 5:00:00,2e-06,812646400.0,byte-seconds,Vertex AI
43932,2023-12-24 5:00:00,9e-06,2962227200.0,byte-seconds,Vertex AI
44051,2023-12-24 6:00:00,0.0,266338304.0,byte-seconds,Vertex AI
44052,2023-12-24 6:00:00,1.1e-05,3508535296.0,byte-seconds,Vertex AI
44157,2023-12-24 7:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
44252,2023-12-24 8:00:00,2e-06,579862528.0,byte-seconds,Vertex AI
44253,2023-12-24 8:00:00,1e-05,3195011072.0,byte-seconds,Vertex AI
44388,2023-12-24 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
44482,2023-12-24 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
44583,2023-12-24 11:00:00,0.0,227540992.0,byte-seconds,Vertex AI
44584,2023-12-24 11:00:00,1.2e-05,3547332608.0,byte-seconds,Vertex AI
44709,2023-12-24 12:00:00,4e-06,1308622848.0,byte-seconds,Vertex AI
44710,2023-12-24 12:00:00,7e-06,2466250752.0,byte-seconds,Vertex AI
44831,2023-12-24 13:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
44943,2023-12-24 14:00:00,4e-06,1162870784.0,byte-seconds,Vertex AI
44944,2023-12-24 14:00:00,8e-06,2612002816.0,byte-seconds,Vertex AI
45060,2023-12-24 15:00:00,1e-06,540016640.0,byte-seconds,Vertex AI
45061,2023-12-24 15:00:00,1.1e-05,3234856960.0,byte-seconds,Vertex AI
45157,2023-12-24 16:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
45298,2023-12-24 17:00:00,0.0,74448896.0,byte-seconds,Vertex AI
45299,2023-12-24 17:00:00,1.2e-05,3700424704.0,byte-seconds,Vertex AI
45396,2023-12-24 18:00:00,2e-06,790626304.0,byte-seconds,Vertex AI
45458,2023-12-24 18:00:00,1e-05,2984247296.0,byte-seconds,Vertex AI
45555,2023-12-24 19:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
45651,2023-12-24 20:00:00,6e-06,1837105152.0,byte-seconds,Vertex AI
45652,2023-12-24 20:00:00,6e-06,1937768448.0,byte-seconds,Vertex AI
45795,2023-12-24 21:00:00,6e-06,1823473664.0,byte-seconds,Vertex AI
45796,2023-12-24 21:00:00,6e-06,1951399936.0,byte-seconds,Vertex AI
45909,2023-12-24 22:00:00,5e-06,1517289472.0,byte-seconds,Vertex AI
45910,2023-12-24 22:00:00,7e-06,2257584128.0,byte-seconds,Vertex AI
46022,2023-12-24 23:00:00,2e-06,720371712.0,byte-seconds,Vertex AI
46023,2023-12-24 23:00:00,1e-05,3054501888.0,byte-seconds,Vertex AI
46138,2023-12-25 0:00:00,1e-06,567279616.0,byte-seconds,Vertex AI
46139,2023-12-25 0:00:00,1e-05,3207593984.0,byte-seconds,Vertex AI
46299,2023-12-25 1:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
46420,2023-12-25 2:00:00,2e-06,723517440.0,byte-seconds,Vertex AI
46421,2023-12-25 2:00:00,1e-05,3051356160.0,byte-seconds,Vertex AI
46544,2023-12-25 3:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
46669,2023-12-25 4:00:00,5e-06,1613758464.0,byte-seconds,Vertex AI
46670,2023-12-25 4:00:00,6e-06,2161115136.0,byte-seconds,Vertex AI
46795,2023-12-25 5:00:00,6e-06,1830813696.0,byte-seconds,Vertex AI
46796,2023-12-25 5:00:00,6e-06,1944059904.0,byte-seconds,Vertex AI
46907,2023-12-25 6:00:00,5e-06,1524629504.0,byte-seconds,Vertex AI
