,usage_end_time,cost,usage_amount,usage_unit,service_type
5515,2023-12-09 18:00:00,0.0,5348.0,bytes,Cloud Logging
5516,2023-12-09 18:00:00,0.0,84132.0,bytes,Cloud Logging
5517,2023-12-09 18:00:00,0.0,437008.0,bytes,Cloud Logging
5518,2023-12-09 18:00:00,0.0,236442.0,bytes,Cloud Logging
5593,2023-12-09 19:00:00,0.0,546413.0,bytes,Cloud Logging
5594,2023-12-09 19:00:00,0.0,8226.0,bytes,Cloud Logging
5595,2023-12-09 19:00:00,0.0,320575.0,bytes,Cloud Logging
5694,2023-12-09 20:00:00,0.0,84132.0,bytes,Cloud Logging
5695,2023-12-09 20:00:00,0.0,2468.0,bytes,Cloud Logging
5696,2023-12-09 20:00:00,0.0,161189.0,bytes,Cloud Logging
5738,2023-12-09 20:00:00,0.0,5760.0,bytes,Cloud Logging
5739,2023-12-09 20:00:00,0.0,236416.0,bytes,Cloud Logging
5740,2023-12-09 20:00:00,0.0,396695.0,bytes,Cloud Logging
5856,2023-12-09 21:00:00,0.0,242120.0,bytes,Cloud Logging
5857,2023-12-09 21:00:00,0.0,417005.0,bytes,Cloud Logging
5858,2023-12-09 21:00:00,0.0,89298.0,bytes,Cloud Logging
5859,2023-12-09 21:00:00,0.0,2057.0,bytes,Cloud Logging
5860,2023-12-09 21:00:00,0.0,144035.0,bytes,Cloud Logging
5861,2023-12-09 21:00:00,0.0,5761.0,bytes,Cloud Logging
5948,2023-12-09 22:00:00,0.0,561675.0,bytes,Cloud Logging
5949,2023-12-09 22:00:00,0.0,8231.0,bytes,Cloud Logging
5950,2023-12-09 22:00:00,0.0,320371.0,bytes,Cloud Logging
6048,2023-12-09 23:00:00,0.0,236399.0,bytes,Cloud Logging
6049,2023-12-09 23:00:00,0.0,84117.0,bytes,Cloud Logging
6050,2023-12-09 23:00:00,0.0,132430.0,bytes,Cloud Logging
6051,2023-12-09 23:00:00,0.0,5760.0,bytes,Cloud Logging
6052,2023-12-09 23:00:00,0.0,2471.0,bytes,Cloud Logging
6053,2023-12-09 23:00:00,0.0,420964.0,bytes,Cloud Logging
6163,2023-12-10 0:00:00,0.0,3207.0,bytes,Cloud Logging
6164,2023-12-10 0:00:00,0.0,8224.0,bytes,Cloud Logging
6165,2023-12-10 0:00:00,0.0,317141.0,bytes,Cloud Logging
6166,2023-12-10 0:00:00,0.0,8962.0,bytes,Cloud Logging
6167,2023-12-10 0:00:00,0.0,8477.0,bytes,Cloud Logging
6168,2023-12-10 0:00:00,0.0,551421.0,bytes,Cloud Logging
6278,2023-12-10 1:00:00,0.0,552856.0,bytes,Cloud Logging
6279,2023-12-10 1:00:00,0.0,8230.0,bytes,Cloud Logging
6280,2023-12-10 1:00:00,0.0,320571.0,bytes,Cloud Logging
6356,2023-12-10 2:00:00,0.0,7821.0,bytes,Cloud Logging
6357,2023-12-10 2:00:00,0.0,38239.0,bytes,Cloud Logging
6358,2023-12-10 2:00:00,0.0,22023.0,bytes,Cloud Logging
6359,2023-12-10 2:00:00,0.0,495983.0,bytes,Cloud Logging
6360,2023-12-10 2:00:00,0.0,301095.0,bytes,Cloud Logging
6458,2023-12-10 3:00:00,0.0,8225.0,bytes,Cloud Logging
6459,2023-12-10 3:00:00,0.0,562936.0,bytes,Cloud Logging
6460,2023-12-10 3:00:00,0.0,331325.0,bytes,Cloud Logging
6561,2023-12-10 4:00:00,0.0,1918.0,bytes,Cloud Logging
6562,2023-12-10 4:00:00,0.0,150584.0,bytes,Cloud Logging
6563,2023-12-10 4:00:00,0.0,169657.0,bytes,Cloud Logging
6564,2023-12-10 4:00:00,0.0,302859.0,bytes,Cloud Logging
6565,2023-12-10 4:00:00,0.0,254745.0,bytes,Cloud Logging
6566,2023-12-10 4:00:00,0.0,4526.0,bytes,Cloud Logging
6567,2023-12-10 4:00:00,0.0,3701.0,bytes,Cloud Logging
6683,2023-12-10 5:00:00,0.0,81045.0,bytes,Cloud Logging
6684,2023-12-10 5:00:00,0.0,444210.0,bytes,Cloud Logging
6685,2023-12-10 5:00:00,0.0,119276.0,bytes,Cloud Logging
6686,2023-12-10 5:00:00,0.0,3209.0,bytes,Cloud Logging
6687,2023-12-10 5:00:00,0.0,245048.0,bytes,Cloud Logging
6688,2023-12-10 5:00:00,0.0,6173.0,bytes,Cloud Logging
6689,2023-12-10 5:00:00,0.0,2056.0,bytes,Cloud Logging
6789,2023-12-10 6:00:00,0.0,320511.0,bytes,Cloud Logging
6790,2023-12-10 6:00:00,0.0,553881.0,bytes,Cloud Logging
6791,2023-12-10 6:00:00,0.0,7813.0,bytes,Cloud Logging
6873,2023-12-10 7:00:00,0.0,8233.0,bytes,Cloud Logging
6874,2023-12-10 7:00:00,0.0,10101.0,bytes,Cloud Logging
6875,2023-12-10 7:00:00,0.0,0.0,bytes,Cloud Logging
6876,2023-12-10 7:00:00,0.0,317781.0,bytes,Cloud Logging
6877,2023-12-10 7:00:00,0.0,0.0,bytes,Cloud Logging
6878,2023-12-10 7:00:00,0.0,0.0,bytes,Cloud Logging
6879,2023-12-10 7:00:00,0.0,550134.0,bytes,Cloud Logging
6880,2023-12-10 7:00:00,0.0,0.0,bytes,Cloud Logging
6881,2023-12-10 7:00:00,0.0,2592.0,bytes,Cloud Logging
6991,2023-12-10 8:00:00,0.0,8231.0,bytes,Cloud Logging
6992,2023-12-10 8:00:00,0.0,320390.0,bytes,Cloud Logging
