reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
267.0,0,2024-04-15 13:00:00,0.0,0.0,,
268.0,0,2024-04-15 14:00:00,0.0,0.0,,
269.0,0,2024-04-15 15:00:00,0.0,0.0,,
270.0,0,2024-04-15 16:00:00,0.0,0.0,,
271.0,0,2024-04-15 17:00:00,0.0,0.0,,
272.0,0,2024-04-15 18:00:00,0.0,0.0,,
273.0,0,2024-04-15 19:00:00,0.0,0.0,,
274.0,0,2024-04-15 20:00:00,0.0,0.0,,
275.0,0,2024-04-15 21:00:00,0.0,0.0,,
276.0,0,2024-04-15 22:00:00,0.0,0.0,,
277.0,0,2024-04-15 23:00:00,0.0,0.0,,
278.0,0,2024-04-16 00:00:00,0.0,0.0,,
279.0,0,2024-04-16 01:00:00,0.0,0.0,,
280.0,0,2024-04-16 02:00:00,0.0,0.0,,
281.0,0,2024-04-16 03:00:00,0.0,0.0,,
282.0,0,2024-04-16 04:00:00,0.0,0.0,,
283.0,0,2024-04-16 05:00:00,0.0,0.0,,
284.0,0,2024-04-16 06:00:00,0.0,0.0,,
285.0,0,2024-04-16 07:00:00,0.0,0.0,,
286.0,0,2024-04-16 08:00:00,0.0,0.0,,
287.0,0,2024-04-16 09:00:00,0.0,0.0,,
288.0,0,2024-04-16 10:00:00,0.0,0.0,,
289.0,0,2024-04-16 11:00:00,0.0,0.0,,
290.0,0,2024-04-16 12:00:00,0.0,0.0,,
291.0,0,2024-04-16 13:00:00,0.0,0.0,,
292.0,0,2024-04-16 14:00:00,0.0,0.0,,
293.0,0,2024-04-16 15:00:00,0.0,0.0,,
294.0,0,2024-04-16 16:00:00,0.0,0.0,,
295.0,0,2024-04-16 17:00:00,0.0,0.0,,
296.0,0,2024-04-16 18:00:00,0.0,0.0,,
297.0,0,2024-04-16 19:00:00,0.0,0.0,,
298.0,0,2024-04-16 20:00:00,0.0,0.0,,
299.0,0,2024-04-16 21:00:00,0.0,0.0,,
300.0,0,2024-04-16 22:00:00,0.0,0.0,,
301.0,0,2024-04-16 23:00:00,0.0,0.0,,
302.0,0,2024-04-17 00:00:00,0.0,0.0,,
303.0,0,2024-04-17 01:00:00,0.0,0.0,,
304.0,0,2024-04-17 02:00:00,0.0,0.0,,
305.0,0,2024-04-17 03:00:00,0.0,0.0,,
306.0,0,2024-04-17 04:00:00,0.0,0.0,,
