,usage_end_time,cost,service_type,region,usage_amount,usage_unit
369520,2024-04-24 13:00:00,0.0,BigQuery,,20971520.0,bytes
369521,2024-04-24 13:00:00,0.0,BigQuery,,31457280.0,bytes
369651,2024-04-24 14:00:00,0.0,BigQuery,,10485760.0,bytes
371213,2024-04-25 3:00:00,0.0,BigQuery,,20971520.0,bytes
371214,2024-04-25 3:00:00,0.0,BigQuery,,20971520.0,bytes
371793,2024-04-25 8:00:00,0.0,BigQuery,,10485760.0,bytes
371794,2024-04-25 8:00:00,0.0,BigQuery,,20971520.0,bytes
371925,2024-04-25 9:00:00,0.0,BigQuery,,20971520.0,bytes
371926,2024-04-25 9:00:00,0.0,BigQuery,,10485760.0,bytes
371927,2024-04-25 9:00:00,0.0,BigQuery,,10485760.0,bytes
372045,2024-04-25 10:00:00,0.0,BigQuery,,20971520.0,bytes
372046,2024-04-25 10:00:00,0.0,BigQuery,,31457280.0,bytes
372047,2024-04-25 10:00:00,0.0,BigQuery,,20971520.0,bytes
372202,2024-04-25 11:00:00,0.0,BigQuery,,142606336.0,bytes
372374,2024-04-25 12:00:00,0.0,BigQuery,,83886080.0,bytes
372375,2024-04-25 12:00:00,0.0,BigQuery,,41943040.0,bytes
372522,2024-04-25 13:00:00,0.0,BigQuery,,48234496.0,bytes
372523,2024-04-25 13:00:00,0.0,BigQuery,,20971520.0,bytes
373937,2024-04-26 1:00:00,0.0,BigQuery,,20971520.0,bytes
374882,2024-04-26 9:00:00,0.0,BigQuery,,10485760.0,bytes
374883,2024-04-26 9:00:00,0.0,BigQuery,,52428800.0,bytes
375111,2024-04-26 11:00:00,0.0,BigQuery,,10485760.0,bytes
375259,2024-04-26 12:00:00,0.0,BigQuery,,96468992.0,bytes
375351,2024-04-26 13:00:00,0.0,BigQuery,,45088768.0,bytes
375464,2024-04-26 14:00:00,0.0,BigQuery,,76546048.0,bytes
383097,2024-04-29 9:00:00,0.0,BigQuery,,76546048.0,bytes
383454,2024-04-29 12:00:00,0.0,BigQuery,,10485760.0,bytes
383455,2024-04-29 12:00:00,0.0,BigQuery,,20971520.0,bytes
383559,2024-04-29 13:00:00,0.0,BigQuery,,31457280.0,bytes
383560,2024-04-29 13:00:00,0.0,BigQuery,,97517568.0,bytes
383687,2024-04-29 14:00:00,0.0,BigQuery,,20971520.0,bytes
383992,2024-04-29 16:00:00,0.0,BigQuery,,10485760.0,bytes
384735,2024-04-29 22:00:00,0.0,BigQuery,,20971520.0,bytes
385956,2024-04-30 8:00:00,0.0,BigQuery,,41943040.0,bytes
386071,2024-04-30 9:00:00,0.0,BigQuery,,117440512.0,bytes
386232,2024-04-30 10:00:00,0.0,BigQuery,,24117248.0,bytes
386233,2024-04-30 10:00:00,0.0,BigQuery,,10485760.0,bytes
386361,2024-04-30 11:00:00,0.0,BigQuery,,31457280.0,bytes
386508,2024-04-30 12:00:00,0.0,BigQuery,,31457280.0,bytes
386618,2024-04-30 13:00:00,0.0,BigQuery,,52428800.0,bytes
386858,2024-04-30 15:00:00,0.0,BigQuery,,20971520.0,bytes
393021,2024-05-03 1:00:00,0.0,BigQuery,,20971520.0,bytes
393747,2024-05-03 8:00:00,0.0,BigQuery,,10485760.0,bytes
393748,2024-05-03 8:00:00,0.0,BigQuery,,34603008.0,bytes
393843,2024-05-03 9:00:00,0.0,BigQuery,,10485760.0,bytes
393844,2024-05-03 9:00:00,0.0,BigQuery,,10485760.0,bytes
393950,2024-05-03 10:00:00,0.0,BigQuery,,10485760.0,bytes
393951,2024-05-03 10:00:00,0.0,BigQuery,,20971520.0,bytes
394066,2024-05-03 11:00:00,0.0,BigQuery,,52428800.0,bytes
394067,2024-05-03 11:00:00,0.0,BigQuery,,136314880.0,bytes
394188,2024-05-03 12:00:00,0.0,BigQuery,,10485760.0,bytes
394189,2024-05-03 12:00:00,0.0,BigQuery,,10485760.0,bytes
394190,2024-05-03 12:00:00,0.0,BigQuery,,52428800.0,bytes
394303,2024-05-03 13:00:00,0.0,BigQuery,,10485760.0,bytes
396841,2024-05-04 11:00:00,0.0,BigQuery,,52428800.0,bytes
399437,2024-05-05 11:00:00,0.0,BigQuery,,41943040.0,bytes
401722,2024-05-06 8:00:00,0.0,BigQuery,,10485760.0,bytes
401723,2024-05-06 8:00:00,0.0,BigQuery,,10485760.0,bytes
401724,2024-05-06 8:00:00,0.0,BigQuery,,10485760.0,bytes
401725,2024-05-06 8:00:00,0.0,BigQuery,,10485760.0,bytes
401726,2024-05-06 8:00:00,0.0,BigQuery,,20971520.0,bytes
401727,2024-05-06 8:00:00,0.0,BigQuery,,31457280.0,bytes
401854,2024-05-06 9:00:00,0.0,BigQuery,,10485760.0,bytes
401855,2024-05-06 9:00:00,0.0,BigQuery,,31457280.0,bytes
401856,2024-05-06 9:00:00,0.0,BigQuery,,62914560.0,bytes
401857,2024-05-06 9:00:00,0.0,BigQuery,,94371840.0,bytes
401979,2024-05-06 10:00:00,0.0,BigQuery,,20971520.0,bytes
401980,2024-05-06 10:00:00,0.0,BigQuery,,20971520.0,bytes
402083,2024-05-06 11:00:00,0.0,BigQuery,,10485760.0,bytes
402084,2024-05-06 11:00:00,0.0,BigQuery,,10485760.0,bytes
402085,2024-05-06 11:00:00,0.0,BigQuery,,41943040.0,bytes
402233,2024-05-06 12:00:00,0.0,BigQuery,,24117248.0,bytes
402549,2024-05-06 15:00:00,0.0,BigQuery,,115343360.0,bytes
402550,2024-05-06 15:00:00,0.0,BigQuery,,115343360.0,bytes
404458,2024-05-07 8:00:00,0.0,BigQuery,,52428800.0,bytes
404459,2024-05-07 8:00:00,0.0,BigQuery,,139460608.0,bytes
404577,2024-05-07 9:00:00,0.0,BigQuery,,31457280.0,bytes
404578,2024-05-07 9:00:00,0.0,BigQuery,,52428800.0,bytes
404694,2024-05-07 10:00:00,0.0,BigQuery,,10485760.0,bytes
404695,2024-05-07 10:00:00,0.0,BigQuery,,10485760.0,bytes
404797,2024-05-07 11:00:00,0.0,BigQuery,,10485760.0,bytes
404798,2024-05-07 11:00:00,0.0,BigQuery,,55574528.0,bytes
405005,2024-05-07 13:00:00,0.0,BigQuery,,10485760.0,bytes
405006,2024-05-07 13:00:00,0.0,BigQuery,,10485760.0,bytes
406963,2024-05-08 8:00:00,0.0,BigQuery,,20971520.0,bytes
407229,2024-05-08 11:00:00,0.0,BigQuery,,52428800.0,bytes
409840,2024-05-09 10:00:00,0.0,BigQuery,,20971520.0,bytes
409841,2024-05-09 10:00:00,0.0,BigQuery,,24117248.0,bytes
409958,2024-05-09 11:00:00,0.0,BigQuery,,20971520.0,bytes
409959,2024-05-09 11:00:00,0.0,BigQuery,,31457280.0,bytes
410202,2024-05-09 13:00:00,0.0,BigQuery,,66060288.0,bytes
410328,2024-05-09 14:00:00,0.0,BigQuery,,10485760.0,bytes
410329,2024-05-09 14:00:00,0.0,BigQuery,,20971520.0,bytes
410618,2024-05-09 16:00:00,0.0,BigQuery,,56623104.0,bytes
411580,2024-05-10 1:00:00,0.0,BigQuery,,20971520.0,bytes
412497,2024-05-10 9:00:00,0.0,BigQuery,,10485760.0,bytes
412498,2024-05-10 9:00:00,0.0,BigQuery,,10485760.0,bytes
412499,2024-05-10 9:00:00,0.0,BigQuery,,56623104.0,bytes
412625,2024-05-10 10:00:00,0.0,BigQuery,,37748736.0,bytes
